Id;Type;Name;Schema;ParentId;ParentType;Title;Description;CustomField1;CustomField2;CustomField3
112;FUNCTION;ufnGetAccountingEndDate;dbo;2;DATABASE;;Scalar function used in the uSalesOrderHeader trigger to set the starting account date.;;;
1285;PARAMETER;Long2;;379;FUNCTION;;;;;
57;LOOKUP_VALUE;Eswatini;;1;LOOKUP;;;;;
4077;TABLE;CountryRegionCurrency;Sales;18;DATABASE;;Cross-reference table mapping ISO currency codes to a country or region.;;;
27;DOMAIN;Logistics & Purchasing;;;;;The Logistics & Purchasing domain in a manufacturing company is the cornerstone of supply chain management and procurement. It encompasses a range of activities related to sourcing, procurement, inventory management, and the efficient movement of materials and goods. This domain plays a critical role in ensuring the timely availability of raw materials, components, and finished products while optimizing costs and maintaining high standards of quality. Key Components: Procurement and SourcingInventory ManagementSupply Chain PlanningWarehousing and DistributionTransportation and Freight ManagementVendor ManagementPurchase Order ProcessingDemand ForecastingCost Control and Cost ReductionQuality Assurance and Compliance;;;
82;LOOKUP_VALUE;Israel;;1;LOOKUP;;;;;
1098;PARAMETER;id;;294;PROCEDURE;;;;;
3982;TABLE;Colors;Warehouse;15;DATABASE;;;;;
205;LOOKUP_VALUE;Connecticut;;2;LOOKUP;;;;;
355;PROCEDURE;GetOrderUpdates;Integration;15;DATABASE;;;;;
213;LOOKUP_VALUE;Iowa;;2;LOOKUP;;;;;
4172;TABLE;PurchaseOrderHeader;Purchasing;19;DATABASE;;General purchase order information. See PurchaseOrderDetail.;;;
356;PROCEDURE;GetPaymentMethodUpdates;Integration;15;DATABASE;;;;;
58;LOOKUP_VALUE;Ethiopia;;1;LOOKUP;;;;;
32;LOOKUP_VALUE;Canada;;1;LOOKUP;;;;;
3948;TABLE;Countries;Application;15;DATABASE;;;;;
3707;STRUCTURE;bds2018_sector.csv;;5;DATABASE;Business Dynamics 2018 - Sector;Business Dynamics Statistics in 2018 classified by sector.;;;
1462;PARAMETER;Status;;436;FUNCTION;;;;;
3861;TABLE;seriespost;dbo;12;DATABASE;;;;;
1345;PARAMETER;Value;;405;FUNCTION;;Input parameter for the scalar function ufnLeadingZeros. Enter a valid integer.;;;
425;LOOKUP_VALUE;XDR;;3;LOOKUP;Special drawing rights;;;;
194;LOOKUP_VALUE;USA;;1;LOOKUP;;;;;
3713;STRUCTURE;zips.json;;5;DATABASE;Zips;;;;
211;LOOKUP_VALUE;Illinois;;2;LOOKUP;;;;;
248;LOOKUP_VALUE;Wyoming;;2;LOOKUP;;;;;
206;VIEW;vProductModelCatalogDescription;Production;2;DATABASE;;Displays the content from each element in the xml column CatalogDescription for each product in the Production.ProductModel table that has catalog data.;;Active;
117;AREA;Financial Apps;;19;DOMAIN;;Financial Applications are a critical component of the Business Applications Department, providing tools to manage an organization's finances effectively. These applications encompass a range of functions, from accounting and budgeting to financial analysis and reporting. Key components of financial applications: Budgeting and ForecastingAccounts Payable (AP)Accounts Receivable (AR)Financial ReportingTax ManagementFinancial AnalysisCash Flow ManagementAsset ManagementRisk Management  Financial applications empower organizations to maintain financial health, make data-driven decisions, ensure regulatory compliance, and optimize resource allocation. These tools enhance financial transparency and efficiency, contributing to the overall success and sustainability of the company.;;;
208;VIEW;vVendorWithAddresses;Purchasing;2;DATABASE;;Vendor (company) names and addresses .;;Active;
363;LOOKUP_VALUE;OMR;;3;LOOKUP;Omani rial;;;;
4170;TABLE;ProductVendor;Purchasing;19;DATABASE;;Cross-reference table mapping vendors with the products they supply.;;;
3747;TABLE;Clients;dbo;9;DATABASE;Clients;List of all Clients.;;;
72;LOOKUP_VALUE;Guyana;;1;LOOKUP;;;;;
374;LOOKUP_VALUE;CNY;;3;LOOKUP;Renminbi;;;;
3878;TABLE;battingpost;dbo;12;DATABASE;;;;;
331;PROCEDURE;Employee Sales by Country;dbo;14;DATABASE;;;;;
321;LOOKUP_VALUE;IQD;;3;LOOKUP;Iraqi dinar;;;;
4446;VIEW;permissions_lookups_full_v;dbo;21;DATABASE;;;;;
10;GLOSSARY;GLOSSARY10;;;;Production Glossary;;;;
4269;TABLE;glossary_term_types;dbo;21;DATABASE;;;;;
3844;VIEW;vVendorWithAddresses_2;Purchasing;11;DATABASE;;;;;
537;PARAMETER;BusinessEntityID;;131;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeePersonalInfo. Enter a valid BusinessEntityID from the HumanResources.Employee table.;;;
1401;PARAMETER;ShipToAddressID;;423;PROCEDURE;;;;;
417;LOOKUP_VALUE;XAF;;3;LOOKUP;CFA franc BEAC;;;;
147;LOOKUP_VALUE;Samoa;;1;LOOKUP;;;;;
424;LOOKUP_VALUE;XCD;;3;LOOKUP;East Caribbean dollar;;;;
4091;TABLE;SalesTerritoryHistory;Sales;18;DATABASE;;Sales representative transfers to other sales territories.;;;
4106;VIEW;vProductModelInstructions;Production;18;DATABASE;;Displays the content from each element in the xml column Instructions for each product in the Production.ProductModel table that has manufacturing instructions.;;;
1138;PARAMETER;Rate;;312;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter the new rate for the employee.;;;
4173;TABLE;ShipMethod;Purchasing;19;DATABASE;;Shipping company lookup table.;;;
528;PARAMETER;Rate;;129;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter the new rate for the employee.;;;
37;TERM;Purchase Order Ship Date;;28;TERM;;Estimated shipment date from the vendor.;;Active;
4164;TABLE;ScrapReason;Production;19;DATABASE;;Manufacturing failure reasons lookup table.;;;
4372;TABLE;unique_constraints_columns;dbo;21;DATABASE;;;;;
149;TABLE;Culture;Production;2;DATABASE;;Lookup table containing the languages in which some AdventureWorks data is stored.;;Active;
4059;TABLE;ProductModel;Production;18;DATABASE;;Product model classification.;;;
4073;TABLE;PurchaseOrderDetail;Purchasing;18;DATABASE;;Individual products associated with a specific purchase order. See PurchaseOrderHeader.;;;
1441;PARAMETER;Status;;426;PROCEDURE;;;;;
410;PROCEDURE;uspGetOrderTrackingBySalesOrderID;dbo;19;DATABASE;;;;;
372;PROCEDURE;SearchForCustomers;Website;15;DATABASE;;;;;
4215;VIEW;vAdditionalContactInfo;Person;19;DATABASE;;Displays the contact name and content from each element in the xml column AdditionalContactInfo for that person.;;;
4442;VIEW;permissions_columns_full_v;dbo;21;DATABASE;;;;;
1447;PARAMETER;Comment;;427;PROCEDURE;;;;;
17;TERM;Product Standard Cost;;1;TERM;;The standard cost of the product.;;Active;
116;LOOKUP_VALUE;Montenegro;;1;LOOKUP;;;;;
310;PROCEDURE;uspPrintError;dbo;11;DATABASE;;Prints error information about the error that caused execution to jump to the CATCH block of a TRY...CATCH construct. Should be executed from within the scope of a CATCH block otherwise it will return without printing any error information.;;;
365;PROCEDURE;ReseedSequenceBeyondTableValues;Sequences;15;DATABASE;;;;;
4147;TABLE;Location;Production;19;DATABASE;;Product inventory and manufacturing locations.;;;
21;LOOKUP_VALUE;Bolivia;;1;LOOKUP;;;;;
368;LOOKUP_VALUE;PKR;;3;LOOKUP;Pakistani rupee;;;;
175;LOOKUP_VALUE;Tonga;;1;LOOKUP;;;;;
1415;PARAMETER;DueDate;;424;PROCEDURE;;;;;
3942;VIEW;Sales by Category;dbo;14;DATABASE;;;;;
4049;TABLE;Document;Production;18;DATABASE;;Product maintenance documents.;;;
56;LOOKUP_VALUE;Estonia;;1;LOOKUP;;;;;
1125;PARAMETER;BusinessEntityID;;306;PROCEDURE;;Input parameter for the stored procedure uspGetEmployeeManagers. Enter a valid BusinessEntityID from the HumanResources.Employee table.;;;
369;LOOKUP_VALUE;PLN;;3;LOOKUP;Polish złoty;;;;
4294;TABLE;List;Scheduler;21;DATABASE;;;;;
4083;TABLE;SalesOrderDetail;Sales;18;DATABASE;;Individual products associated with a specific sales order. See SalesOrderHeader.;;;
4136;TABLE;Person;Person;19;DATABASE;;Human beings involved with AdventureWorks: employees, customer contacts, and vendor contacts.;;;
413;PROCEDURE;uspLogError;dbo;19;DATABASE;;Logs error information in the ErrorLog table about the error that caused execution to jump to the CATCH block of a TRY...CATCH construct. Should be executed from within the scope of a CATCH block otherwise it will return without inserting error information.;;;
4135;TABLE;Password;Person;19;DATABASE;;One way hashed authentication information;;;
4251;TABLE;FactInternetSales;dbo;20;DATABASE;;;;;
4381;TABLE;cache_permissions_areas_full;dbo;21;DATABASE;;;;;
1375;PARAMETER;PayFrequency;;418;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter the pay frequency for the employee.;;;
3761;TABLE;BusinessEntity;Person;11;DATABASE;;Source of the ID that connects vendors, customers, and employees with address and contact information.;;;
1096;PARAMETER;properties;;293;PROCEDURE;;;;;
1450;PARAMETER;Freight;;427;PROCEDURE;;;;;
3774;TABLE;Document;Production;11;DATABASE;;Product maintenance documents.;;;
162;FUNCTION;distance;;6;DATABASE;;Returns a floating point number representing the geodesic distance between any two points in the same CRS.;;;
42;TERM;Sales Order Due Date;;9;TERM;;A date sales order is due to the customer.;;Active;
3862;TABLE;halloffame;dbo;12;DATABASE;;;;;
3700;STRUCTURE;bds2018_esize.csv;;5;DATABASE;Business Dynamics 2018 - Establishment Size;Business Dynamics Statistics in 2018 classified by establishment size.;;;
252;LOOKUP_VALUE;Carolina;;2;LOOKUP;;;;;
1414;PARAMETER;SalesOrderID;;424;PROCEDURE;;;;;
4028;TABLE;Department;HumanResources;18;DATABASE;;Lookup table containing the departments within the Adventure Works Cycles company.;;;
4245;TABLE;DimSalesTerritory;dbo;20;DATABASE;;;;;
188;AREA;Online Store;;20;DOMAIN;;Online stores are digital marketplaces that provide customers with a convenient and diverse shopping experience over the internet. These platforms are accessible through web browsers or dedicated mobile apps, making it easy for users to browse and purchase products from the comfort of their homes. Online stores offer a vast array of products, often categorized and searchable for effortless navigation. They provide a virtual storefront where customers can explore, compare, and read detailed product descriptions, fostering informed decision-making. Features such as user reviews, ratings, and product recommendations enhance the shopping experience, allowing customers to make confident choices. Secure payment options, including credit cards, digital wallets, and various online payment methods, facilitate smooth transactions. Additionally, online stores usually incorporate shopping cart functionalities for aggregating selected items before checkout. Push notifications and email alerts keep shoppers updated about promotions, sales, and order status. These platforms ensure seamless shopping, efficient order processing, and the convenience of doorstep delivery, making them an integral part of modern retail.;;;
4361;TABLE;triggers;dbo;21;DATABASE;;;;;
3752;TABLE;ErrorLog;dbo;11;DATABASE;;Audit table tracking errors in the the AdventureWorks database that are caught by the CATCH block of a TRY...CATCH construct. Data is inserted by stored procedure dbo.uspLogError when it is executed from inside the CATCH block of a TRY...CATCH construct.;;;
4386;TABLE;cache_permissions_repository_full;dbo;21;DATABASE;;;;;
126;PROCEDURE;uspLogError;dbo;2;DATABASE;;Logs error information in the ErrorLog table about the error that caused execution to jump to the CATCH block of a TRY...CATCH construct. Should be executed from within the scope of a CATCH block otherwise it will return without inserting error information.;;;
1468;PARAMETER;OrderDate;;438;FUNCTION;;Input parameter for the scalar function ufnGetProductListPrice. Enter a valid order date.;;;
307;PROCEDURE;uspGetManagerEmployees;dbo;11;DATABASE;;Stored procedure using a recursive query to return the direct and indirect employees of the specified manager.;;;
4342;TABLE;tables_modules;dbo;21;DATABASE;;;;;
626;PARAMETER;Returns;;163;FUNCTION;;;;;
4283;TABLE;import_errors;dbo;21;DATABASE;;;;;
4430;VIEW;dwh_user_sessions_v;dbo;21;DATABASE;;;;;
1430;PARAMETER;Comment;;424;PROCEDURE;;;;;
314;LOOKUP_VALUE;HNL;;3;LOOKUP;Honduran lempira;;;;
1215;PARAMETER;UserName;;335;PROCEDURE;;;;;
1254;PARAMETER;OldPassword;;367;PROCEDURE;;;;;
4230;TABLE;DatabaseLog;dbo;20;DATABASE;;;;;
95;LOOKUP_VALUE;Lebanon;;1;LOOKUP;;;;;
349;PROCEDURE;PopulateDataToCurrentDate;DataLoadSimulation;15;DATABASE;;;;;
4225;VIEW;vSalesPersonSalesByFiscalYears;Sales;19;DATABASE;;Uses PIVOT to return aggregated sales information for each sales representative.;;;
344;LOOKUP_VALUE;MGA;;3;LOOKUP;Malagasy ariary;;;;
187;LOOKUP_VALUE;Uzbekistan;;1;LOOKUP;;;;;
4438;VIEW;permissions_tables_v;dbo;21;DATABASE;;;;;
43;LOOKUP_VALUE;Croatia;;1;LOOKUP;;;;;
171;LOOKUP_VALUE;Tanzania;;1;LOOKUP;;;;;
1342;PARAMETER;Returns;;404;FUNCTION;;;;;
452;FUNCTION;udfMinimumDate;dbo;20;DATABASE;;;;;
3776;TABLE;Location;Production;11;DATABASE;;Product inventory and manufacturing locations.;;;
134;AREA;Accounts Payable;;139;AREA;;Accounts Payable is a critical subarea within the broader Accounting & Financial Reporting domain of a manufacturing company. It primarily deals with the management of the company's outstanding debts and obligations to its suppliers and creditors. This component involves the processing, verification, and timely payment of invoices, ensuring compliance with payment terms and regulatory requirements. Effective accounts payable practices help maintain strong supplier relationships, optimize cash flow, and minimize financial risks. It is a pivotal part of financial management, contributing to the overall financial health and stability of the manufacturing company.  Key components: Invoice Processing and VerificationPayment Processing and DisbursementSupplier Relationship ManagementExpense Reporting and ApprovalAccruals and Liabilities TrackingEarly Payment DiscountsRegulatory Compliance (e.g., tax withholding)Invoice and Payment AutomationAging Reports and AnalysisFraud Prevention and Detection;;;
3969;TABLE;BuyingGroups_Archive;Sales;15;DATABASE;;;;;
4131;TABLE;BusinessEntityContact;Person;19;DATABASE;;Cross-reference table mapping stores, vendors, and employees to people;;;
4404;TABLE;erd_nodes_columns;dbo;21;DATABASE;;;;;
21;DATABASE;dataedo;;;;dataedo@localhost\sqlexpress01;;;;
342;PROCEDURE;Configuration_EnableInMemory;Application;15;DATABASE;;;;;
182;AREA;POS System;;120;AREA;;A Point of Sale (POS) system is a central component in the retail and hospitality industry, facilitating the management of sales transactions and various business operations. It comprises both software and hardware to complete transactions, track sales, manage inventory, and enhance customer experiences. Key features of a POS system: Sales Processing: Efficiently process transactions and accept various payment methods.Inventory Management: Track stock levels, reorder products, and reduce overstocking or understocking.Reporting and Analytics: Generate sales reports, track performance, and make data-driven decisions.Customer Management: Store customer data, preferences, and purchase history.Employee Management: Monitor staff performance, track working hours, and set access permissions.Barcode Scanning: Quickly and accurately record product information.Loyalty Programs: Implement customer reward schemes to encourage repeat business.Offline Capability: Ensure functionality during internet outages.Compatibility with Hardware: Easily integrate with receipt printers, barcode scanners, and card readers.Mobile POS: Enable mobile devices for line-busting and on-the-go sales.  Common problems/challenges with POS systems: Technical Issues: Hardware or software malfunctions can disrupt operations.Data Security: Protecting customer and payment data from theft or breaches.Integration: Ensuring seamless connectivity with other business systems.Training: Adequately training employees to use the system effectively.Maintenance Costs: Ongoing hardware and software updates and maintenance.Compatibility: Ensuring compatibility with various payment methods and devices.Scalability: Adapting the system as the business grows.Cost: Acquiring and maintaining a POS system can be expensive.Compliance: Meeting industry regulations and standards.Customer Experience: Ensuring a smooth and efficient checkout process to avoid customer frustration.  A well-implemented POS system can significantly improve business efficiency and customer satisfaction, but it requires careful consideration and management to address potential challenges effectively.;;;
4324;TABLE;procedures_modules;dbo;21;DATABASE;;;;;
1097;PARAMETER;provider;;293;PROCEDURE;;;;;
265;LOOKUP_VALUE;BAM;;3;LOOKUP;Bosnia and Herzevina convertible mark;;;;
426;PROCEDURE;usp_UpdateSalesOrderShipInfo_native;Sales;19;DATABASE;;;;;
401;LOOKUP_VALUE;TZS;;3;LOOKUP;Tanzanian shilling;;;;
433;FUNCTION;ufnGetAccountingStartDate_native;dbo;19;DATABASE;;;;;
124;AREA;Project Management;;19;DOMAIN;;The Project Management activities within the Business Applications Department are responsible for planning, executing, and overseeing various projects related to software development, implementation, and system enhancements. This department ensures the successful deployment and utilization of business applications throughout the organization.  Key activities: Project Planning: Defining project scope, objectives, timelines, and resource requirements.Team Management: Assembling and leading cross-functional teams, including analysts, developers, and quality assurance professionals.Requirement Analysis: Gathering and documenting specific project requirements from stakeholders.Timeline Management: Creating project schedules and milestones to track progress.Risk Assessment: Identifying potential risks and developing mitigation strategies.Budgeting: Estimating project costs and managing budgets.Change Management: Handling modifications to project scope and requirements.Testing and Quality Assurance: Ensuring software quality through rigorous testing.Documentation: Creating and maintaining project documentation for reference and audit purposes.Communication: Maintaining effective communication with stakeholders and keeping them informed of project status.  These activities aim to streamline project workflows, reduce risks, and ensure the successful implementation and management of business applications. Effective project management within the Business Applications Department helps organizations achieve their strategic goals and maximize the value of their software investments.;;;
